,归属行名,创建机构名称,分级结果,客户号,所占本行百分比
3280,中国银行成都海椒市支行,中国银行青白江支行营业部,C,1,1.0638297872340425%
3281,中国银行成都海椒市支行,中国银行鞍山海城顺城支行,A1,1,100.0%
3282,中国银行成都海椒市支行,中国银行鞍山立山支行营业部,A3,1,100.0%
3283,中国银行成都海椒市支行,中国银行韩城市太史大街支行,A1,1,100.0%
3284,中国银行成都海椒市支行,中国银行韶关惠民支行,A1,1,100.0%
3285,中国银行成都海椒市支行,中国银行韶关武江支行,A1,1,100.0%
3286,中国银行成都海椒市支行,中国银行项城支行营业部,A1,1,100.0%
3287,中国银行成都海椒市支行,中国银行顺德北滘支行营业部,A1,1,100.0%
3288,中国银行成都海椒市支行,中国银行顺德振华支行,A2,1,100.0%
3289,中国银行成都海椒市支行,中国银行顺德金瑞支行,A3,1,100.0%
3290,中国银行成都海椒市支行,中国银行驻马店乐山路支行,B5,1,100.0%
3291,中国银行成都海椒市支行,中国银行驻马店雪松路支行,A1,1,100.0%
3292,中国银行成都海椒市支行,中国银行鹤壁九州路支行,B1,1,100.0%
3293,中国银行成都海椒市支行,中国银行黄石下陆支行,A3,1,100.0%
3294,中国银行成都海椒市支行,中国银行黄石分行营业部,B1,1,100.0%
3295,中国银行成都海椒市支行,中国银行龙岩分行营业部,A1,1,100.0%
3296,中国银行成都海椒市支行,中国银行龙岩开发区支行,A1,1,100.0%
3297,中国银行成都海椒市支行,中国银行龙海侨兴支行,A1,1,100.0%
3298,中国银行成都海椒市支行,中国银行龙海角美开发区支行,A1,1,100.0%
3299,中国银行成都海椒市支行,中国银行龙海龙池支行,B5,1,100.0%
3300,中国银行邛崃瑞云欣广场支行,中国银行万宁支行营业部,A1,1,100.0%
3301,中国银行邛崃瑞云欣广场支行,中国银行万载支行会计营业部,A1,1,100.0%
3302,中国银行邛崃瑞云欣广场支行,中国银行三亚新风支行,A3,1,100.0%
3303,中国银行邛崃瑞云欣广场支行,中国银行三亚荔枝沟支行,A1,1,50.0%
3304,中国银行邛崃瑞云欣广场支行,中国银行三亚荔枝沟支行,B5,1,50.0%
3305,中国银行邛崃瑞云欣广场支行,中国银行三亚迎宾路支行,C,1,100.0%
3306,中国银行邛崃瑞云欣广场支行,中国银行三明分行营业部,A1,1,100.0%
3307,中国银行邛崃瑞云欣广场支行,中国银行三河迎宾北路支行,B5,1,100.0%
3308,中国银行邛崃瑞云欣广场支行,中国银行三门县支行营业部,A1,1,100.0%
3309,中国银行邛崃瑞云欣广场支行,中国银行上海市上海中心大厦支行,A1,1,100.0%
3310,中国银行邛崃瑞云欣广场支行,中国银行上海市中银大厦支行营业部,A1,1,50.0%
3311,中国银行邛崃瑞云欣广场支行,中国银行上海市中银大厦支行营业部,C,1,50.0%
3312,中国银行邛崃瑞云欣广场支行,中国银行上海市五角场支行,A1,1,100.0%
3313,中国银行邛崃瑞云欣广场支行,中国银行上海市六里支行,A1,1,100.0%
3314,中国银行邛崃瑞云欣广场支行,中国银行上海市兰溪路支行,B1,1,100.0%
3315,中国银行邛崃瑞云欣广场支行,中国银行上海市分行营业部,A1,1,100.0%
3316,中国银行邛崃瑞云欣广场支行,中国银行上海市南京西路支行,C,1,100.0%
3317,中国银行邛崃瑞云欣广场支行,中国银行上海市南翔支行,A3,1,100.0%
3318,中国银行邛崃瑞云欣广场支行,中国银行上海市吴泾支行,A1,1,100.0%
3319,中国银行邛崃瑞云欣广场支行,中国银行上海市川沙支行,A1,2,100.0%
3320,中国银行邛崃瑞云欣广场支行,中国银行上海市新江湾城支行,A1,1,100.0%
3321,中国银行邛崃瑞云欣广场支行,中国银行上海市昌平路支行,A3,1,100.0%
3322,中国银行邛崃瑞云欣广场支行,中国银行上海市江川路支行,A1,1,100.0%
3323,中国银行邛崃瑞云欣广场支行,中国银行上海市祁连山路支行,A1,1,100.0%
3324,中国银行邛崃瑞云欣广场支行,中国银行上海市罗店支行,A1,1,100.0%
3325,中国银行邛崃瑞云欣广场支行,中国银行上海市虹桥临空经济园区支行,A1,1,100.0%
3326,中国银行邛崃瑞云欣广场支行,中国银行上海市闵行支行营业部,A1,2,100.0%
3327,中国银行邛崃瑞云欣广场支行,中国银行上海市青浦支行营业部,A1,3,100.0%
3328,中国银行邛崃瑞云欣广场支行,中国银行上海市高桥支行,A3,1,100.0%
3329,中国银行邛崃瑞云欣广场支行,中国银行上海自贸试验区新片区分行营业部,A1,1,100.0%
3330,中国银行邛崃瑞云欣广场支行,中国银行上虞经济开发区支行,A1,1,100.0%
3331,中国银行邛崃瑞云欣广场支行,中国银行上高县敖阳支行,A1,1,100.0%
3332,中国银行邛崃瑞云欣广场支行,中国银行东莞厚街寮厦支行,A1,1,50.0%
3333,中国银行邛崃瑞云欣广场支行,中国银行东莞厚街寮厦支行,A3,1,50.0%
3334,中国银行邛崃瑞云欣广场支行,中国银行东莞大岭山支行营业部,A1,1,100.0%
3335,中国银行邛崃瑞云欣广场支行,中国银行东莞常平星汇广场支行,A1,1,100.0%
3336,中国银行邛崃瑞云欣广场支行,中国银行东莞清溪育才支行,A3,1,100.0%
3337,中国银行邛崃瑞云欣广场支行,中国银行东莞花园支行,B5,1,100.0%
3338,中国银行邛崃瑞云欣广场支行,中国银行东莞茶山支行营业部,A1,1,100.0%
3339,中国银行邛崃瑞云欣广场支行,中国银行东莞长安支行营业部,A1,2,66.66666666666666%
3340,中国银行邛崃瑞云欣广场支行,中国银行东莞长安支行营业部,A3,1,33.33333333333333%
3341,中国银行邛崃瑞云欣广场支行,中国银行东莞长安长中路支行,A1,1,100.0%
3342,中国银行邛崃瑞云欣广场支行,中国银行东莞长安长兴支行,A1,1,100.0%
3343,中国银行邛崃瑞云欣广场支行,中国银行东莞麻涌支行营业部,A1,1,100.0%
3344,中国银行邛崃瑞云欣广场支行,中国银行中山南头升辉支行,A1,1,100.0%
3345,中国银行邛崃瑞云欣广场支行,中国银行中山小榄东宁路支行,A1,1,100.0%
3346,中国银行邛崃瑞云欣广场支行,中国银行中山小榄广源中路支行,A3,1,100.0%
3347,中国银行邛崃瑞云欣广场支行,中国银行中山港口支行,A1,1,100.0%
3348,中国银行邛崃瑞云欣广场支行,中国银行中山湖滨支行,A2,1,100.0%
3349,中国银行邛崃瑞云欣广场支行,中国银行中山黄圃支行,A1,1,100.0%
3350,中国银行邛崃瑞云欣广场支行,中国银行临汾尧都支行,A1,1,100.0%
3351,中国银行邛崃瑞云欣广场支行,中国银行临汾市分行营业部,A1,4,36.36363636363637%
3352,中国银行邛崃瑞云欣广场支行,中国银行临汾市分行营业部,A3,4,36.36363636363637%
3353,中国银行邛崃瑞云欣广场支行,中国银行临汾市分行营业部,B1,2,18.181818181818183%
3354,中国银行邛崃瑞云欣广场支行,中国银行临汾市分行营业部,C,1,9.090909090909092%
3355,中国银行邛崃瑞云欣广场支行,中国银行临汾建设路支行,A2,1,100.0%
3356,中国银行邛崃瑞云欣广场支行,中国银行临海杜桥支行,A1,1,100.0%
3357,中国银行邛崃瑞云欣广场支行,中国银行丹阳后巷支行,A1,1,100.0%
3358,中国银行邛崃瑞云欣广场支行,中国银行丹阳府前支行,A1,1,100.0%
3359,中国银行邛崃瑞云欣广场支行,中国银行丽水市分行营业部,A1,1,100.0%
3360,中国银行邛崃瑞云欣广场支行,中国银行义乌市分行营业部,A1,1,100.0%
3361,中国银行邛崃瑞云欣广场支行,中国银行义乌长春支行,A1,1,100.0%
3362,中国银行邛崃瑞云欣广场支行,中国银行乌拉特后旗支行,A1,1,100.0%
3363,中国银行邛崃瑞云欣广场支行,中国银行乌海市人民南路支行,C,2,100.0%
3364,中国银行邛崃瑞云欣广场支行,中国银行乌鲁木齐市人民路支行,A1,1,100.0%
3365,中国银行邛崃瑞云欣广场支行,中国银行乌鲁木齐市分行营业部,A1,1,100.0%
3366,中国银行邛崃瑞云欣广场支行,中国银行乐亭永安支行,A2,1,100.0%
3367,中国银行邛崃瑞云欣广场支行,中国银行乐山分行营业部,A1,3,100.0%
3368,中国银行邛崃瑞云欣广场支行,中国银行乐山时代广场支行,A1,1,100.0%
3369,中国银行邛崃瑞云欣广场支行,中国银行乐山滨江路支行,A1,1,100.0%
3370,中国银行邛崃瑞云欣广场支行,中国银行乐山竹公溪支行,A2,1,100.0%
3371,中国银行邛崃瑞云欣广场支行,中国银行乐山高新支行,A1,1,100.0%
3372,中国银行邛崃瑞云欣广场支行,中国银行乐至北街支行,A2,1,100.0%
3373,中国银行邛崃瑞云欣广场支行,中国银行九江市分行营业部,A1,1,100.0%
3374,中国银行邛崃瑞云欣广场支行,中国银行云南省分行营业部,A1,2,66.66666666666666%
3375,中国银行邛崃瑞云欣广场支行,中国银行云南省分行营业部,B4,1,33.33333333333333%
3376,中国银行邛崃瑞云欣广场支行,中国银行云浮新兴支行营业部,A1,1,100.0%
3377,中国银行邛崃瑞云欣广场支行,中国银行云浮罗定支行营业部,C,1,100.0%
3378,中国银行邛崃瑞云欣广场支行,中国银行五通桥支行营业部,A1,2,100.0%
3379,中国银行邛崃瑞云欣广场支行,中国银行什邡支行营业部,A1,2,100.0%
3380,中国银行邛崃瑞云欣广场支行,中国银行什邡金河路支行,A1,1,100.0%
3381,中国银行邛崃瑞云欣广场支行,中国银行仙桃长虹支行,A1,1,100.0%
3382,中国银行邛崃瑞云欣广场支行,中国银行会理城北支行,A1,1,50.0%
3383,中国银行邛崃瑞云欣广场支行,中国银行会理城北支行,A2,1,50.0%
3384,中国银行邛崃瑞云欣广场支行,中国银行会理守府路支行,A1,1,100.0%
3385,中国银行邛崃瑞云欣广场支行,中国银行余姚低塘支行,A1,1,100.0%
3386,中国银行邛崃瑞云欣广场支行,中国银行佛山南海支行营业部,A3,1,100.0%
3387,中国银行邛崃瑞云欣广场支行,中国银行佛山南海永安中路支行,A3,1,100.0%
3388,中国银行邛崃瑞云欣广场支行,中国银行佛山南海锦园支行,A1,1,100.0%
3389,中国银行邛崃瑞云欣广场支行,中国银行佛山黎明一路支行,A3,1,100.0%
3390,中国银行邛崃瑞云欣广场支行,中国银行保定市东城支行,A3,1,100.0%
3391,中国银行邛崃瑞云欣广场支行,中国银行保定市朝阳北大街支行,A1,1,100.0%
3392,中国银行邛崃瑞云欣广场支行,中国银行信阳平桥支行,A1,1,100.0%
3393,中国银行邛崃瑞云欣广场支行,中国银行元氏支行,B5,1,100.0%
3394,中国银行邛崃瑞云欣广场支行,中国银行克拉玛依市东郊路支行,A3,1,100.0%
3395,中国银行邛崃瑞云欣广场支行,中国银行克拉玛依市友谊路支行,A1,1,100.0%
3396,中国银行邛崃瑞云欣广场支行,中国银行公司金融部（养老金融部）,A1,2,50.0%
3397,中国银行邛崃瑞云欣广场支行,中国银行公司金融部（养老金融部）,A3,1,25.0%
3398,中国银行邛崃瑞云欣广场支行,中国银行公司金融部（养老金融部）,B5,1,25.0%
3399,中国银行邛崃瑞云欣广场支行,中国银行六盘水市钟山路支行,A1,1,100.0%
3400,中国银行邛崃瑞云欣广场支行,中国银行兰州市黄河支行营业部,A1,1,100.0%
3401,中国银行邛崃瑞云欣广场支行,中国银行内江东兴支行,A1,4,80.0%
3402,中国银行邛崃瑞云欣广场支行,中国银行内江东兴支行,C,1,20.0%
3403,中国银行邛崃瑞云欣广场支行,中国银行内江中兴支行,A1,1,100.0%
3404,中国银行邛崃瑞云欣广场支行,中国银行内江中央路支行,A1,2,100.0%
3405,中国银行邛崃瑞云欣广场支行,中国银行内江交通路支行,C,1,100.0%
3406,中国银行邛崃瑞云欣广场支行,中国银行内江分行营业部,A1,3,100.0%
3407,中国银行邛崃瑞云欣广场支行,中国银行凉山会东支行,B1,1,100.0%
3408,中国银行邛崃瑞云欣广场支行,中国银行凉山分行营业部,A3,1,100.0%
3409,中国银行邛崃瑞云欣广场支行,中国银行凉山航天大道支行,A1,1,33.33333333333333%
3410,中国银行邛崃瑞云欣广场支行,中国银行凉山航天大道支行,A3,1,33.33333333333333%
3411,中国银行邛崃瑞云欣广场支行,中国银行凉山航天大道支行,B5,1,33.33333333333333%
3412,中国银行邛崃瑞云欣广场支行,中国银行凉山西门坡支行,A1,1,100.0%
3413,中国银行邛崃瑞云欣广场支行,中国银行凯里市城中支行,A1,1,100.0%
3414,中国银行邛崃瑞云欣广场支行,中国银行分宜支行财会营业部,A1,1,100.0%
3415,中国银行邛崃瑞云欣广场支行,中国银行北京中关村南大街支行,A1,1,100.0%
3416,中国银行邛崃瑞云欣广场支行,中国银行北京人大支行,A1,1,100.0%
3417,中国银行邛崃瑞云欣广场支行,中国银行北京光机电支行,A1,1,100.0%
3418,中国银行邛崃瑞云欣广场支行,中国银行北京北大支行,A1,1,100.0%
3419,中国银行邛崃瑞云欣广场支行,中国银行北京市分行银行卡部,A1,1,33.33333333333333%
3420,中国银行邛崃瑞云欣广场支行,中国银行北京市分行银行卡部,A3,2,66.66666666666666%
3421,中国银行邛崃瑞云欣广场支行,中国银行北京广渠东路支行,A1,1,100.0%
3422,中国银行邛崃瑞云欣广场支行,中国银行北京恒基中心支行,A1,1,100.0%
3423,中国银行邛崃瑞云欣广场支行,中国银行北京文慧园支行,A1,1,50.0%
3424,中国银行邛崃瑞云欣广场支行,中国银行北京文慧园支行,A3,1,50.0%
3425,中国银行邛崃瑞云欣广场支行,中国银行北京柳芳北里支行,A3,1,100.0%
3426,中国银行邛崃瑞云欣广场支行,中国银行北京清河支行,A3,1,100.0%
3427,中国银行邛崃瑞云欣广场支行,中国银行北京现代城支行,A1,1,100.0%
3428,中国银行邛崃瑞云欣广场支行,中国银行北京芳星园支行,A1,1,100.0%
3429,中国银行邛崃瑞云欣广场支行,中国银行北京莲花河支行,A1,1,100.0%
3430,中国银行邛崃瑞云欣广场支行,中国银行北京西三旗支行,A3,1,100.0%
3431,中国银行邛崃瑞云欣广场支行,中国银行北京远大路支行,A1,2,100.0%
3432,中国银行邛崃瑞云欣广场支行,中国银行北京通州分行营业部,C,1,100.0%
3433,中国银行邛崃瑞云欣广场支行,中国银行北京陶然亭支行,A3,1,100.0%
3434,中国银行邛崃瑞云欣广场支行,中国银行北仑分行营业部,A1,2,100.0%
3435,中国银行邛崃瑞云欣广场支行,中国银行北川安昌支行,A1,1,100.0%
3436,中国银行邛崃瑞云欣广场支行,中国银行北海市湖南路支行,A1,1,50.0%
3437,中国银行邛崃瑞云欣广场支行,中国银行北海市湖南路支行,A3,1,50.0%
3438,中国银行邛崃瑞云欣广场支行,中国银行南京太平南路支行,A1,1,100.0%
3439,中国银行邛崃瑞云欣广场支行,中国银行南京姜家园支行,A1,1,100.0%
3440,中国银行邛崃瑞云欣广场支行,中国银行南京广州路支行,A1,1,100.0%
3441,中国银行邛崃瑞云欣广场支行,中国银行南京梅花山庄支行,A1,1,100.0%
3442,中国银行邛崃瑞云欣广场支行,中国银行南京江宁经济开发区支行,A1,7,77.77777777777779%
3443,中国银行邛崃瑞云欣广场支行,中国银行南京江宁经济开发区支行,B5,2,22.22222222222222%
3444,中国银行邛崃瑞云欣广场支行,中国银行南京浦东路支行,A1,1,100.0%
3445,中国银行邛崃瑞云欣广场支行,中国银行南京花园路支行,A1,1,50.0%
3446,中国银行邛崃瑞云欣广场支行,中国银行南京花园路支行,B3,1,50.0%
3447,中国银行邛崃瑞云欣广场支行,中国银行南京草场门支行,A1,1,100.0%
3448,中国银行邛崃瑞云欣广场支行,中国银行南充分行营业部,B1,1,100.0%
3449,中国银行邛崃瑞云欣广场支行,中国银行南充营山支行,A1,1,50.0%
3450,中国银行邛崃瑞云欣广场支行,中国银行南充营山支行,B5,1,50.0%
3451,中国银行邛崃瑞云欣广场支行,中国银行南充西山大道支行,A1,1,50.0%
3452,中国银行邛崃瑞云欣广场支行,中国银行南充西山大道支行,B4,1,50.0%
3453,中国银行邛崃瑞云欣广场支行,中国银行南充镇江西路支行,A1,1,100.0%
3454,中国银行邛崃瑞云欣广场支行,中国银行南充顺庆支行,A1,1,50.0%
3455,中国银行邛崃瑞云欣广场支行,中国银行南充顺庆支行,A3,1,50.0%
3456,中国银行邛崃瑞云欣广场支行,中国银行南安长安支行,B5,1,100.0%
3457,中国银行邛崃瑞云欣广场支行,中国银行南溪支行营业部,A1,2,100.0%
3458,中国银行邛崃瑞云欣广场支行,中国银行南通分行营业部,A1,1,100.0%
3459,中国银行邛崃瑞云欣广场支行,中国银行南通报业大厦支行,C,1,100.0%
3460,中国银行邛崃瑞云欣广场支行,中国银行南通长桥支行,A1,1,100.0%
3461,中国银行邛崃瑞云欣广场支行,中国银行南阳高新区支行,A1,1,100.0%
3462,中国银行邛崃瑞云欣广场支行,中国银行原平前进西街支行,A1,1,100.0%
3463,中国银行邛崃瑞云欣广场支行,中国银行厦门思明支行营业部,A1,1,100.0%
3464,中国银行邛崃瑞云欣广场支行,中国银行厦门文灶支行,A1,1,100.0%
3465,中国银行邛崃瑞云欣广场支行,中国银行厦门新店支行,A1,1,100.0%
3466,中国银行邛崃瑞云欣广场支行,中国银行厦门海沧支行营业部,A1,1,100.0%
3467,中国银行邛崃瑞云欣广场支行,中国银行厦门翔安支行营业部,C,1,100.0%
3468,中国银行邛崃瑞云欣广场支行,中国银行厦门集美支行营业部,A1,1,100.0%
3469,中国银行邛崃瑞云欣广场支行,中国银行双流万顺支行,A1,1,100.0%
3470,中国银行邛崃瑞云欣广场支行,中国银行双流九江支行,A1,2,100.0%
3471,中国银行邛崃瑞云欣广场支行,中国银行双流光电所支行,A1,2,100.0%
3472,中国银行邛崃瑞云欣广场支行,中国银行双流公兴支行,A1,2,100.0%
3473,中国银行邛崃瑞云欣广场支行,中国银行双流分行个人金融部,A1,1,50.0%
3474,中国银行邛崃瑞云欣广场支行,中国银行双流分行个人金融部,A3,1,50.0%
3475,中国银行邛崃瑞云欣广场支行,中国银行双流分行营业部,A1,12,75.0%
3476,中国银行邛崃瑞云欣广场支行,中国银行双流分行营业部,A2,1,6.25%
3477,中国银行邛崃瑞云欣广场支行,中国银行双流分行营业部,B5,1,6.25%
3478,中国银行邛崃瑞云欣广场支行,中国银行双流分行营业部,C,2,12.5%
3479,中国银行邛崃瑞云欣广场支行,中国银行双流四川大学支行,A1,2,66.66666666666666%
3480,中国银行邛崃瑞云欣广场支行,中国银行双流四川大学支行,A3,1,33.33333333333333%
3481,中国银行邛崃瑞云欣广场支行,中国银行双流安福街支行,A1,4,50.0%
3482,中国银行邛崃瑞云欣广场支行,中国银行双流安福街支行,A3,2,25.0%
3483,中国银行邛崃瑞云欣广场支行,中国银行双流安福街支行,B1,1,12.5%
3484,中国银行邛崃瑞云欣广场支行,中国银行双流安福街支行,B5,1,12.5%
3485,中国银行邛崃瑞云欣广场支行,中国银行双流工业新城支行,A1,4,66.66666666666666%
3486,中国银行邛崃瑞云欣广场支行,中国银行双流工业新城支行,A3,1,16.666666666666664%
3487,中国银行邛崃瑞云欣广场支行,中国银行双流工业新城支行,C,1,16.666666666666664%
3488,中国银行邛崃瑞云欣广场支行,中国银行双流机场支行,A1,1,50.0%
3489,中国银行邛崃瑞云欣广场支行,中国银行双流机场支行,A2,1,50.0%
3490,中国银行邛崃瑞云欣广场支行,中国银行双流西航港支行,A1,5,71.42857142857143%
3491,中国银行邛崃瑞云欣广场支行,中国银行双流西航港支行,A3,1,14.285714285714285%
3492,中国银行邛崃瑞云欣广场支行,中国银行双流西航港支行,B5,1,14.285714285714285%
3493,中国银行邛崃瑞云欣广场支行,中国银行句容支行营业部,A1,1,100.0%
3494,中国银行邛崃瑞云欣广场支行,中国银行台州市分行营业部,A1,1,100.0%
3495,中国银行邛崃瑞云欣广场支行,中国银行台州市府大道支行,C,1,100.0%
3496,中国银行邛崃瑞云欣广场支行,中国银行台州路桥路南支行,C,1,100.0%
3497,中国银行邛崃瑞云欣广场支行,中国银行合江少岷路支行,A1,3,60.0%
3498,中国银行邛崃瑞云欣广场支行,中国银行合江少岷路支行,A2,1,20.0%
3499,中国银行邛崃瑞云欣广场支行,中国银行合江少岷路支行,C,1,20.0%
3500,中国银行邛崃瑞云欣广场支行,中国银行合肥宁国路支行,C,1,100.0%
3501,中国银行邛崃瑞云欣广场支行,中国银行合肥庐阳支行营业部,A1,1,100.0%
3502,中国银行邛崃瑞云欣广场支行,中国银行合肥开发区支行,A1,1,100.0%
3503,中国银行邛崃瑞云欣广场支行,中国银行合肥经济技术开发区支行营业部,B1,1,100.0%
3504,中国银行邛崃瑞云欣广场支行,中国银行合肥绩溪路支行,A1,1,100.0%
3505,中国银行邛崃瑞云欣广场支行,中国银行合肥马鞍山南路支行,A3,1,100.0%
3506,中国银行邛崃瑞云欣广场支行,中国银行吐鲁番地区分行营业部,A1,1,100.0%
3507,中国银行邛崃瑞云欣广场支行,中国银行启东公园路支行,C,1,100.0%
3508,中国银行邛崃瑞云欣广场支行,中国银行启东支行营业部,A1,2,100.0%
3509,中国银行邛崃瑞云欣广场支行,中国银行吴江北厍支行,A1,2,100.0%
3510,中国银行邛崃瑞云欣广场支行,中国银行吴江开发区支行,A1,1,50.0%
3511,中国银行邛崃瑞云欣广场支行,中国银行吴江开发区支行,A3,1,50.0%
3512,中国银行邛崃瑞云欣广场支行,中国银行呼和浩特市呼和佳地支行,A1,1,100.0%
3513,中国银行邛崃瑞云欣广场支行,中国银行哈密市泰和路支行,A3,1,100.0%
3514,中国银行邛崃瑞云欣广场支行,中国银行哈尔滨学府路支行,A1,1,100.0%
3515,中国银行邛崃瑞云欣广场支行,中国银行哈尔滨道外支行营业部,A1,1,100.0%
3516,中国银行邛崃瑞云欣广场支行,中国银行唐山市丰南支行,A3,1,100.0%
3517,中国银行邛崃瑞云欣广场支行,中国银行商洛分行营业部,A1,2,100.0%
3518,中国银行邛崃瑞云欣广场支行,中国银行商洛商州区商鞅大道支行,B1,1,100.0%
3519,中国银行邛崃瑞云欣广场支行,中国银行喀什地区分行营业部,A2,1,100.0%
3520,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,A1,194,43.40044742729307%
3521,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,A2,6,1.342281879194631%
3522,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,A3,187,41.83445190156599%
3523,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,B1,14,3.131991051454139%
3524,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,B2,1,0.22371364653243847%
3525,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,B3,1,0.22371364653243847%
3526,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,B4,4,0.8948545861297539%
3527,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,B5,35,7.829977628635347%
3528,中国银行邛崃瑞云欣广场支行,中国银行四川省分行支付清算部,C,5,1.1185682326621924%
3529,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,A1,73,64.03508771929825%
3530,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,A2,4,3.508771929824561%
3531,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,A3,20,17.543859649122805%
3532,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,B1,7,6.140350877192982%
3533,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,B4,1,0.8771929824561403%
3534,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,B5,6,5.263157894736842%
3535,中国银行邛崃瑞云欣广场支行,中国银行四川省分行营业部,C,3,2.631578947368421%
3536,中国银行邛崃瑞云欣广场支行,中国银行四川省分行银行卡部,A1,4,100.0%
3537,中国银行邛崃瑞云欣广场支行,中国银行大理州分行营业部,A1,1,100.0%
3538,中国银行邛崃瑞云欣广场支行,中国银行大竹青年路支行,A1,1,100.0%
3539,中国银行邛崃瑞云欣广场支行,中国银行大连人民路支行,A1,1,100.0%
3540,中国银行邛崃瑞云欣广场支行,中国银行大连西岗支行个人金融部,A1,1,100.0%
3541,中国银行邛崃瑞云欣广场支行,中国银行大连长兴岛支行,B5,1,100.0%
3542,中国银行邛崃瑞云欣广场支行,中国银行大连黄浦路支行,A1,1,100.0%
3543,中国银行邛崃瑞云欣广场支行,中国银行大邑大道支行,A1,11,84.61538461538461%
3544,中国银行邛崃瑞云欣广场支行,中国银行大邑大道支行,A2,1,7.6923076923076925%
3545,中国银行邛崃瑞云欣广场支行,中国银行大邑大道支行,A3,1,7.6923076923076925%
3546,中国银行邛崃瑞云欣广场支行,中国银行大邑支行营业部,A1,17,45.94594594594595%
3547,中国银行邛崃瑞云欣广场支行,中国银行大邑支行营业部,A3,12,32.432432432432435%
3548,中国银行邛崃瑞云欣广场支行,中国银行大邑支行营业部,B1,5,13.513513513513514%
3549,中国银行邛崃瑞云欣广场支行,中国银行大邑支行营业部,B3,1,2.7027027027027026%
3550,中国银行邛崃瑞云欣广场支行,中国银行大邑支行营业部,B5,2,5.405405405405405%
3551,中国银行邛崃瑞云欣广场支行,中国银行大邑金融城支行,A1,1,50.0%
3552,中国银行邛崃瑞云欣广场支行,中国银行大邑金融城支行,A3,1,50.0%
3553,中国银行邛崃瑞云欣广场支行,中国银行天府新区华新中街支行,C,1,100.0%
3554,中国银行邛崃瑞云欣广场支行,中国银行天府新区华阳支行,A1,2,100.0%
3555,中国银行邛崃瑞云欣广场支行,中国银行天府新区海昌支行,A1,1,100.0%
3556,中国银行邛崃瑞云欣广场支行,中国银行天府新区牧华支行,A3,2,100.0%
3557,中国银行邛崃瑞云欣广场支行,中国银行天津天山路支行,A1,1,100.0%
3558,中国银行邛崃瑞云欣广场支行,中国银行天津泰达城支行,A1,1,100.0%
3559,中国银行邛崃瑞云欣广场支行,中国银行太仓板桥支行,A1,1,100.0%
3560,中国银行邛崃瑞云欣广场支行,中国银行太仓浏河支行,A3,1,100.0%
3561,中国银行邛崃瑞云欣广场支行,中国银行太原兴华街支行,B1,1,100.0%
3562,中国银行邛崃瑞云欣广场支行,中国银行夹江滨海支行,A2,1,100.0%
3563,中国银行邛崃瑞云欣广场支行,中国银行奉化溪口支行,A3,1,100.0%
3564,中国银行邛崃瑞云欣广场支行,中国银行奎屯市支行营业部,A1,1,100.0%
3565,中国银行邛崃瑞云欣广场支行,中国银行如皋丁堰支行,A1,1,100.0%
3566,中国银行邛崃瑞云欣广场支行,中国银行如皋港区支行,A1,2,100.0%
3567,中国银行邛崃瑞云欣广场支行,中国银行威远支行营业部,A1,1,100.0%
3568,中国银行邛崃瑞云欣广场支行,中国银行威远顺城街支行,B1,1,100.0%
3569,中国银行邛崃瑞云欣广场支行,中国银行宁乡市人民路支行,A1,1,100.0%
3570,中国银行邛崃瑞云欣广场支行,中国银行宁波中兴支行,A1,1,100.0%
3571,中国银行邛崃瑞云欣广场支行,中国银行宁波五乡支行,A1,1,100.0%
3572,中国银行邛崃瑞云欣广场支行,中国银行宁波保税区支行,A1,2,100.0%
3573,中国银行邛崃瑞云欣广场支行,中国银行宁波庄桥支行,A1,1,100.0%
3574,中国银行邛崃瑞云欣广场支行,中国银行宁波杭州湾新区支行,A1,1,100.0%
3575,中国银行邛崃瑞云欣广场支行,中国银行宁波洞桥支行,A3,1,100.0%
3576,中国银行邛崃瑞云欣广场支行,中国银行宁波洪塘支行,C,1,100.0%
3577,中国银行邛崃瑞云欣广场支行,中国银行宁波经济技术开发区支行,A1,1,100.0%
3578,中国银行邛崃瑞云欣广场支行,中国银行宁波骆驼支行,C,1,100.0%
3579,中国银行邛崃瑞云欣广场支行,中国银行宁海支行营业部,A1,2,66.66666666666666%
3580,中国银行邛崃瑞云欣广场支行,中国银行宁海支行营业部,B5,1,33.33333333333333%
3581,中国银行邛崃瑞云欣广场支行,中国银行安岳东大街支行,A1,1,100.0%
3582,中国银行邛崃瑞云欣广场支行,中国银行安岳北街支行,A3,1,100.0%
